8082	H7531b	רִצְפָּה	H:N-F	glowing stone	1) glowing stone or coal, live coal
8083	H7532	רִצְפָּה	N:N-F-P	Rizpah	Rizpah = "pavement"<br>1) a concubine of king Saul and mother of Armoni and Mephibosheth
8084	H7533	רָצַץ	H:V	to crush	1) to crush, oppress<br>1a) (Qal)<br>1a1) to crush, get crushed, be crushed<br>1a2) to crush, oppress (fig)<br>1a3) crushed (participle passive)<br>1b) (Niphal) to be crushed, be broken<br>1c) (Piel)<br>1c1) to crush in pieces<br>1c2) to grievously oppress (fig)<br>1d) (Poel) to oppress (fig)<br>1e) (Hiphil) to crush<br>1f) (Hithpoel) to crush each other
8085	H7534	רַק	H:A	thin	adj<br>1) thin, lean
8086	H7535	רַק	H:ADV	except	1) only, altogether, surely<br>1a) only<br>1b) only, nought but, altogether (in limitation)<br>1c) save, except (after a negative)<br>1d) only, altogether, surely (with an affirmative)<br>1e) if only, provided only (prefixed for emphasis)<br>1f) only, exclusively (for emphasis)
8087	H7536	רֹק	H:N-M	spittle	1) spittle
8088	H7537	רָקֵב	H:V	to rot	1) (Qal) to rot
8089	H7538	רָקָב	H:N-M	rottenness	1) rottenness, decay (always fig)
8090	H7539	רִקָּבוֹן	H:N-M	rottenness	1) rottenness, decay, decayed
8091	H7540	רָקַד	H:V	to skip about	1) to skip about<br>1a) (Qal) to skip about<br>1b) (Piel) to dance, leap<br>1c) (Hiphil) to make to skip
8092	H7541	רַקָּה	H:N-F	temple	1) temple, the temple (of the head)
8093	H7542	רַקּוֹן	N:N--L	Rakkon	Rakkon = "the temple"<br>1) a well-watered place in Dan near Joppa
8094	H7543	רָקַח	H:V	to mix	1) to mix, compound<br>1a) (Qal)<br>1a1) to mix, compound<br>1a2) compounder, mixer, perfumer (participle) (subst)<br>1b) (Pual) mixed (participle)<br>1c) (Hiphil) to mix
8095	H7544	רֶ֫קַח	H:N-M	spice	1) spice, spicery
8096	H7545	רֹ֫קֵחַ	H:N-M	spice	1) spice-mixture, perfume, ointment
8097	H7546	רַקָּח	H:N-M	perfumer	1) ointment-maker, perfumer
8098	H7547	רַקּוּחַ	H:N-M	perfumery	1) perfumery, perfume, unguent
8099	H7548	רַקָּחָה	H:N-F	perfumer	1) ointment-maker (female), perfumer (female)
8100	H7549	רָקִיעַ	H:N-M	expanse	1) extended surface (solid), expanse, firmament<br>1a) expanse (flat as base, support)<br>1b) firmament (of vault of heaven supporting waters above)<br>1b1) considered by Hebrews as solid and supporting 'waters' above
8101	H7550	רָקִיק	H:N-M	flatbread	1) thin cake, wafer
8102	H7551	רָקַם	H:V	to weave	1) to variegate, mix colours<br>1a) (Qal) variegator (worker in colours) (participle)<br>1b) (Pual) to be skilfully wrought or woven
8103	H7552	רֶ֫קֶם	N:N-M-P + N:N--L	Rekem	Rekem = "variegation"<br>n pr m 1) one of the 5 kings of Midian killed by the Israelites<br>2) one of the 4 sons of Hebron and the father of Shammai<br>3) a Manassite, son of Machir by Maachah his wife<br>n pr loc<br>4) a town in Benjamin; site unknown
8104	H7553	רִקְמָה	H:N-F	embroidery	1) variegated stuff, embroidered
8105	H7554	רָקַע	H:V	to beat	1) to beat, stamp, beat out, spread out, stretch<br>1a) (Qal)<br>1a1) to stamp, beat out<br>1a2) one who beats out (participle)<br>1b) (Piel) to overlay, beat out (for plating)<br>1c) (Pual) beaten out (participle)<br>1d) (Hiphil) to make a spreading (of clouds)
8106	H7555	רִקּוּעַ	H:N-M	hammered out	1) expansion (of plates)
8107	H7556	רָקַק	H:V	to spit	1) (Qal) to spit
8108	H7557	רַקַּת	N:N--L	Rakkath	Rakkath = "shore"<br>1) a fortified city in Naphtali
8109	H7558	רִשְׁיוֹן	H:N-M	permission	1) permission
8110	H7559	רָשַׁם	H:V	to inscribe	1) to inscribe, note<br>1a) (Qal) that which is inscribed (participle)
8111	H7560	רְשַׁם	A:V	to sign	1) to inscribe, sign<br>1a) (P'al) to inscribe, sign<br>1b) (P'al)<br>1b1) to be inscribed, be written<br>1b2) to be signed
8112	H7561	רָשַׁע	H:V	be wicked	1) to be wicked, act wickedly<br>1a) (Qal)<br>1a1) to be wicked, act wickedly<br>1a2) to be guilty, be condemned<br>1b) (Hiphil)<br>1b1) to condemn as guilty (in civil relations)<br>1b2) to condemn as guilty (in ethical or religious relations)<br>1b3) to act wickedly (in ethics and religion)
8113	H7562	רֶ֫שַׁע	H:N-M	wickedness	1) wrong, wickedness, guilt<br>1a) wickedness (as violence and crime against civil law)<br>1b) wickedness (of enemies)<br>1c) wickedness (in ethical relations)
8114	H7563	רָשָׁע	H:A	wicked	1) wicked, criminal<br>1a) guilty one, one guilty of crime (subst)<br>1b) wicked (hostile to God)<br>1c) wicked, guilty of sin (against God or man)
8115	H7564	רִשְׁעָה	H:N-F	wickedness	1) wickedness, guilt<br>1a) wickedness (in civil relations)<br>1b) wickedness (of enemies)<br>1c) wickedness (ethical and religious)
8116	H7565	רֶ֫שֶׁף	H:N-M	flash	1) flame, firebolt, spark<br>1a) flame<br>1b) fire-bolt
8117	H7566	רֶ֫שֶׁף	N:N-M-P	Resheph	Resheph = "flame"<br>1) a son of Ephraim
8118	H7567	רָשַׁשׁ	H:V	to beat	1) to beat down, shatter<br>1a) (Poel) to beat down, shatter<br>1b) (Pual) to be beaten down
8119	H7568	רֶ֫שֶׁת	H:N-F	net	1) net<br>1a) net<br>1a1) for catching<br>1a2) of judgment (fig)<br>1a3) of leaders leading people to sin<br>1a4) as a trap for man<br>1b) network (brazen-for altar of tabernacle)
8120	H7569	רַתּוֹק	H:N-M	chain	1) chain
8121	H7570	רָתַח	H:V	to boil	1) to boil<br>1a) (Piel) to cause to boil<br>1b) (Pual) to be made to boil<br>1c) (Hiphil) to cause to boil
8122	H7571	רֶ֫תַח	H:N-M	boiling	1) boiling
8123	H7572	רַתִּיקָה	H:N-F	chain	1) chain
8124	H7573	רָתַם	H:V	to bind	1) (Qal) to bind, attach
8125	H7574	רֹ֫תֶם	H:N-M	broom	1) broom-plant, retem<br>1a) a kind of broom plant
8126	H7575	רִתְמָה	N:N--L	Rithmah	Rithmah = "heath"<br>1) station of Israel in the wilderness, probably northeast of Hazeroth
8127	H7576	רָתַק	H:V	to bind	1) to bind<br>1a) (Niphal) to be snapped, be broken<br>1b) (Pual) to be bound
8128	H7577	רְתֻקָה	H:N-F	chain	1) chain
8129	H7578	רְתֵת	H:N-M	trembling	1) trembling
8130	H7579	שָׁאַב	H:V	to draw	1) to draw (water)<br>1a) (Qal)<br>1a1) to draw (water)<br>1a2) water-drawing women (participle)
8131	H7580	שָׁאַג	H:V	to roar	1) (Qal) to roar<br>1a) of lion, conqueror, Jehovah, cry of distress
8132	H7581	שְׁאָגָה	H:N-F	roaring	1) roaring<br>1a) of lion, the wicked, distress cry
8133	H7582	שָׁאָה	H:V	to crash	1) crash, make a din or crash, crash into ruins, be in ruins, be desolated<br>1a) (Qal) to crash into ruins<br>1b) (Niphal)<br>1b1) to be ruined<br>1b2) to crash<br>1b3) to be left (a desolation)<br>1c) (Hiphil)<br>1c1) to cause to crash<br>1c2) to cause to be desolated
8134	H7583	שָׁאָה	H:V	to gaze	1) (Hithpael)<br>1a) to gaze<br>1b) gazing (participle)
8135	H7584	שַׁאֲוָה	H:N-F	desolation	1) devastating storm
8136	H7585	שְׁאוֹל	N:N--L	Sheol	1) sheol, underworld, grave, hell, pit<br>1a) the underworld<br>1b) Sheol-the OT designation for the abode of the dead<br>1b1) place of no return<br>1b2) without praise of God<br>1b3) wicked sent there for punishment<br>1b4) righteous not abandoned to it<br>1b5) of the place of exile (fig)<br>1b6) of extreme degradation in sin
8137	H7586	שָׁאוּל	N:N-M-P	Saul	Saul or Shaul = "desired"<br>1) a Benjamite, son of Kish, and the 1st king of Israel<br>2) an early king of Edom and a successor of Samlah<br>3) a son of Simeon<br>4) a Levite, son of Uzziah
8138	H7587	שָׁאוּלִי	N:N--PG	Shaulite	Shaulites = see Saul "desired"<br>1) descendants of Saul or Shaul
8139	H7588	שָׁאוֹן	H:N-M	roar	1) roar, din, crash, uproar<br>1a) roar (of water)<br>1b) uproar (of revellers)
8140	H7589	שְׁאָט	H:N-M	scorn	1) despite, contempt
8141	H7590	שׁוּט	H:V	to despise	1) to treat with contempt or despite<br>1a) (Qal)<br>1a1) to treat with contempt or despite<br>1a2) haters (participle)
8142	H7591	שְׁאִיָּה	H:N-F	ruin	1) ruin
8143	H7592	שָׁאַל	H:V	to ask	1) to ask, enquire, borrow, beg<br>1a) (Qal)<br>1a1) to ask, ask for<br>1a2) to ask (as a favour), borrow<br>1a3) to enquire, enquire of<br>1a4) to enquire of, consult (of deity, oracle)<br>1a5) to seek<br>1b) (Niphal) to ask for oneself, ask leave of absence<br>1c) (Piel)<br>1c1) to enquire, enquire carefully<br>1c2) to beg, practise beggary<br>1d) (Hiphil)<br>1d1) to be given on request<br>1d2) to grant, make over to, let (one) ask (successfully) or give or lend on request (then) grant or make over to
8144	H7593	שְׁאֵל	A:V	to ask	1) to ask<br>1a) (P'al)<br>1a1) to ask for, request<br>1a2) to enquire for or about
8145	H7594	שְׁאָל	N:N-M-P	Sheal	Sheal = "asking"<br>1) one of the sons of Bani who had a foreign wife in the time of Ezra
8146	H7595	שְׁאֵלָא	A:N-F	affair	1) affair, request
8147	H7596	שְׁאֵלָה	H:N-F	petition	1) request, thing asked for, demand<br>1a) request, petition<br>1b) thing asked for
8148	H7597a	שְׁאַלְתִּיאֵל	N:N-M-P	Shealtiel	Shealtiel or Salathiel = "I have asked of God"<br>1) son of king Jehoiachin or Jeconiah or Coniah of Judah and uncle of Zerubbabel
8149	H7597b	שַׁלְתִּיאֵל	N:N-M-P	Shealtiel	Shealtiel or Salathiel = "I have asked of God"<br>1) father of Zerubbabel
8150	H7598	שְׁאַלְתִּיאֵל	N:N-M-P	Shealtiel	Shealtiel = "I have asked of God"<br>1) father of Zerubbabel
8151	H7599	שָׁאַן	H:V	to rest	1) (Pilel) to be at ease, be at peace, rest, rest securely, be quiet
8152	H7600	שַׁאֲנָן	H:A	secure	adj<br>1) at ease, quiet, secure<br>1a) at ease, secure<br>1b) at ease, careless, wanton, arrogant<br>subst<br>2) security, pride, arrogance<br>2a) one at ease<br>2b) arrogance
8153	H7601	שָׁאַס	H:V	to spoil	1) to plunder, spoil<br>1a) (Qal) ones plundering (participle)
8154	H7602a	שָׁאַף	H:V	to long for	1) to gasp, pant, pant after, long for, breathe heavily<br>1a) (Qal)<br>1a1) to gasp, pant after, snuff up<br>1a2) to gasp or pant (with desire), pant after, be eager for<br>1a3) to thirst for one's blood (from actions of animals) (fig)
8155	H7602b	שָׁאַף	H:V	to crush	1) to crush, trample, trample upon<br>1a) (Qal) to trample upon, crush
8156	H7603	שְׂאֹר	H:N-M	leaven	1) leaven
8157	H7604	שָׁאַר	H:V	to remain	1) to remain, be left over, be left behind<br>1a) (Qal) to remain<br>1b) (Niphal)<br>1b1) to be left over, be left alive, survive<br>1b1a) remainder, remnant (participle)<br>1b2) to be left behind<br>1c) (Hiphil)<br>1c1) to leave over, spare<br>1c2) to leave or keep over<br>1c3) to have left<br>1c4) to leave (as a gift)
8158	H7605	שְׁאָר	H:N-M	remnant	1) rest, residue, remnant, remainder
8159	H7606	שְׁאָר	A:N-M	remainder	1) rest, remainder
8160	H7607	שְׁאֵר	H:N-M	flesh	1) flesh, food, body, near kin, near kinswoman<br>1a) flesh<br>1a1) as food<br>1a2) for physical power (fig)<br>1b) flesh relation, blood relation<br>1c) self
8161	H7608	שַׁאֲרָה	H:N-F	kinswomen	1) kinswomen
8162	H7609	שֶׁאֱרָה	N:N-F-P	Sheerah	Sherah = "kinswoman"<br>1) daughter of Ephraim and foundress of the Beth-horons and of a town called after her Uzzen-sherah
8163	H7610	שְׁאָר יָשׁוּב	N:N-M-P	Shear-jashub	Shear-jashub = "a remnant shall return"<br>1) a symbolical name for the son of Isaiah the prophet
8164	H7611	שְׁאֵרִית	H:N-F	remnant	1) rest, residue, remainder, remnant<br>1a) rest, what is left<br>1b) remainder, descendants
8165	H7612	שֵׁאת	H:N-F	devastation	1) ruin, devastation<br>1a) meaning doubtful
8166	H7613	שְׂאֵת	H:N-F	elevation	1) elevation, exaltation, dignity, swelling, uprising<br>1a) dignity, exaltation, loftiness<br>1b) swelling<br>1c) uprising
8167	H7614	שְׁבָא	N:N-M-P + N:N--L	Sheba	Sheba = "seven" or "an oath"<br>n pr m<br>1) son of Joktan and a descendant of Seth<br>2) son of Raamah, grandson of Cush, and a descendant of Ham<br>3) son of Jokshan, the son of Abraham by Keturah<br>n pr loc<br>4) a nation in southern Arabia
8168	H7615	שְׁבָאִי	N:N--PG	Sabean	Sabeans = "drunkard" or "he who is coming"<br>1) the people of the nation of Sheba
8169	H7616	שְׁבָבִים	H:N-M	fragment	1) splinters, fragment<br>1a) meaning probable
8170	H7617	שָׁבָה	H:V	to take captive	1) to take captive<br>1a) (Qal)<br>1a1) to take captive<br>1a2) captive (participle)<br>1a3) to lead captive<br>1b) (Niphal) to be taken captive
8171	H7618	שְׁבוֹ	H:N-F	agate	1) a precious stone (in the high priest's breastplate)<br>1a) probably an agate
8172	H7619	שְׁבוּאֵל	N:N-M-P	Shebuel	Shebuel or Shubael = "captive of God"<br>1) son of Gershom and grandson of Moses<br>2) one of the 14 sons of Heman the musician
8173	H7620	שָׁבוּעַ	H:N-M	week	1) seven, period of seven (days or years), heptad, week<br>1a) period of seven days, a week<br>1a1) Feast of Weeks<br>1b) heptad, seven (of years)
8174	H7621	שְׁבוּעָה	H:N-F	oath	1) oath, curse<br>1a) oath<br>1a1) attesting of innocence<br>1a2) curse<br>1b) oath (of Jehovah)
8175	H7622	שְׁבִית	H:N-F	captivity	1) captivity, captives
8176	H7623a	שָׁבַח	H:V	to soothe	1) to soothe, still, stroke<br>1a) (Piel) to soothe, still<br>1b) (Hiphil) stilling (participle)
8177	H7623b	שָׁבַח	H:V	to praise	1) to laud, praise, commend<br>1a) (Piel)<br>1a1) to laud, praise (God)<br>1a2) to commend, congratulate (the dead)<br>1b) (Hithpael) to boast
8178	H7624	שְׁבַח	A:V	to praise	1) (Pael) to laud, praise, adulate, adore
8179	H7625	שְׁבַט	A:N-M	tribe	1) clan, tribe
8180	H7626	שֵׁ֫בֶט	H:N-M	tribe	1) rod, staff, branch, offshoot, club, sceptre, tribe<br>1a) rod, staff<br>1b) shaft (of spear, dart)<br>1c) club (of shepherd's implement)<br>1d) truncheon, sceptre (mark of authority)<br>1e) clan, tribe
8181	H7627	שְׁבָט	N:N-M-T	Shebat	Sebat = "a rod"<br>1) 11th month in the post-exilic Jewish calendar corresponding to Jan or Feb
8182	H7628a	שְׁבִי	H:N-M	captivity	1) captivity, captives<br>1a) (state of) captivity<br>1b) (act of) capture<br>1c) captives
8183	H7628b	שָׁבִי	H:N-F	captive	1) captive
8184	H7629	שֹׁבִי	N:N-M-P	Shobi	Shobi = "glorious"<br>1) son of Nahash of Rabbah of the children of Ammon; supported David during Absalom's rebellion
8185	H7630	שֹׁבָ֑י	N:N-M-P	Shobai	Shobai = "glorious"<br>1) ancestor of a family of doorkeepers of the temple who returned with Zerubbabel
8186	H7631	שְׂבִיב	A:N-M	flame	1) flame
8187	H7632	שָׁבִיב	H:N-M	flame	1) flame<br>1a) meaning dubious
8188	H7633	שִׁבְיָה	H:N-F	captive	1) captivity, captives<br>1a) (state of) captivity<br>1b) captives
8189	H7634	שָֽׂכְיָה	N:N-M-P	Shachia	Shachia = "announcement"<br>1) a Benjamite, son of Shaharaim by his wife Hodesh
8190	H7635	שְׁבוּל	H:N-M	path	1) way, path
8191	H7636	שָׁבִיס	H:N-M	headband	1) front band<br>1a) for woman's head
8192	H7637	שְׁבִיעִי	H:A	seventh	1) seventh<br>1a) ordinal number
8193	H7638	שָׂבָךְ	H:N-M	net	1) network, lattice-work, net, netting<br>1a) lattice<br>1b) net-ornament (on pillars)<br>1c) network, toils (for catching animals)
8194	H7639	שְׂבָכָה	H:N-F	latticework	1) network, lattice-work, net, netting<br>1a) lattice<br>1b) net-ornament (on pillars)<br>1c) network, toils (for catching animals)
8195	H7640	שֹׁ֫בֶל	H:N-M	skirt	1) flowing skirt, train
8196	H7641a	שִׁבֹּ֫לֶת	H:N-F	stream	1) flowing stream
8197	H7641b	שִׁבֹּ֫לֶת	H:N-F	ear	1) ear (of grain), head of grain<br>1a) as growing<br>1b) cluster
8198	H7642	שַׁבְּלוּל	H:N-M	snail	1) snail
8199	H7643	שְׂבָם	N:N--L	Sebam	Shebam or Shibmah or Sibmah = "fragrance"<br>1) one of the towns in the pastoral district on the east of the Jordan in Moab; allotted to the tribes of Reuben and Gad
8200	H7644	שֶׁבְנָא	N:N-M-P	Shebna	Shebna = "vigour"<br>1) a person of high position in the court of king Hezekiah of Judah; subsequently the secretary of Hezekiah
8201	H7645	שְׁבַנְיָהוּ	N:N-M-P	Shebaniah	Shebaniah = "increased by Jehovah"<br>1) a Levite who sealed the covenant with Nehemiah<br>2) a priest who sealed the covenant with Nehemiah<br>3) a 2nd Levite who sealed the covenant with Nehemiah<br>4) a priest appointed by David to blow with the trumpets before the ark of God
8202	H7646	שָׂבֵעַ	H:V	to satisfy	1) to be satisfied, be sated, be fulfilled, be surfeited<br>1a) (Qal)<br>1a1) to be sated (with food)<br>1a2) to be sated, be satisfied with, be fulfilled, be filled, have one's fill of (have desire satisfied)<br>1a3) to have in excess, be surfeited, be surfeited with<br>1a3a) to be weary of (fig)<br>1b) (Piel) to satisfy<br>1c) (Hiphil)<br>1c1) to satisfy<br>1c2) to enrich<br>1c3) to sate, glut (with the undesired)
8203	H7647	שָׂבָע	H:N-M	abundance	1) plenty, satiety<br>1a) plenty (of breadstuffs)<br>1b) satiety
8204	H7648	שֹׂ֫בַע	H:N-M	satiety	1) satiety, abundance, fulness<br>1a) satiety<br>1b) abundance
8205	H7649	שָׂבֵעַ	H:A	sated	1) sated, satisfied, surfeited<br>1a) sated, abounding, satisfied<br>1b) surfeited (bad sense)
8206	H7650	שָׁבַע	H:V	to swear	1) to swear, adjure<br>1a) (Qal) sworn (participle)<br>1b) (Niphal)<br>1b1) to swear, take an oath<br>1b2) to swear (of Jehovah by Himself)<br>1b3) to curse<br>1c) (Hiphil)<br>1c1) to cause to take an oath<br>1c2) to adjure
8207	H7651	שֶׁ֫בַע	H:N	seven	1) seven (cardinal number)<br>1a) as ordinal number<br>1b) in combination-17, 700 etc
8208	H7652a	שֶׁ֫בַע	N:N-M-P + N:N--L	Sheba	Sheba = "seven"<br>n pr m<br>1) Benjamite, son of Bichri and one who led a rebellion against David<br>2) Gadite, brother of Michael, Meshullam, Jorai, Jachan, Zia, and Heber
8209	H7652b	שֶׁבַע	N:N-M-P + N:N--L	Sheba	Sheba = "seven"<br>n pr loc<br>1) a town in Simeon
8210	H7653	שִׂבְעָה	H:N-F	fullness	1) satisfaction, satiety, one's fill
8211	H7654	שׇׂבְעָה	H:N-F	satiety	1) satisfaction, satiety, one's fill
8212	H7655	שִׁבְעָה	A:N-F	seven	1) seven
8213	H7656	שִׁבְעָה	N:N--L	Shibah	Shebah = "an oath"<br>1) the well named by Isaac and near Beersheba
8214	H7657	שִׁבְעִים	H:N	seventy	1) seventy
8215	H7658	שִׁבְעָ֫נָה	H:N	seven	1) seven
8216	H7659	שִׁבְעָתַיִם	H:N-F	sevenfold	1) sevenfold, seven times<br>1a) sevenfold, seven times as much<br>1b) seven times
8217	H7660	שָׁבַץ	H:V	to weave	1) to weave in checkered or plaited work or pattern (meaning probable)<br>1a) (Piel) to weave, plait<br>1b) (Pual) inwoven, set (participle)
8218	H7661	שָׁבָץ	H:N-M	agony	1) cramp, agony, anguish<br>1a) meaning dubious
8219	H7662	שְׁבַק	A:V	to leave	1) to leave, let alone<br>1a) (P'al) to leave, let alone<br>1b) (Ithpael) to be left
8220	H7663a	שָׂבַר	H:V	to inspect	1) (Qal) to inspect, examine
8221	H7663b	שָׂבַר	H:V	to await	1) (Piel)<br>1a) to wait (for), wait upon<br>1b) to hope (for)
8222	H7664	שֵׂ֫בֶר	H:N-M	hope	1) hope
8223	H7665	שָׁבַר	H:V	to break	1) to break, break in pieces<br>1a) (Qal)<br>1a1) break, break in or down, rend violently, wreck, crush, quench<br>1a2) to break, rupture (fig)<br>1b) (Niphal)<br>1b1) to be broken, be maimed, be crippled, be wrecked<br>1b2) to be broken, be crushed (fig)<br>1c) (Piel) to shatter, break<br>1d) (Hiphil) to cause to break out, bring to the birth<br>1e) (Hophal) to be broken, be shattered
8224	H7666	שָׁבַר	H:V	to buy grain	1) to buy or purchase grain<br>1a) (Qal) to buy grain<br>1b) (Hiphil) to sell grain
8225	H7667	שֶׁ֫בֶר	H:N-M	breaking	1) breaking, fracture, crushing, breach, crash, ruin, shattering<br>1a) breaking, fracture, shattering, crushing<br>1b) crashing<br>1c) breaking (of a dream), interpretation<br>1d) quarries
8226	H7668	שֶׁ֫בֶר	H:N-M	grain	1) grain, corn (as foodstuff)
8227	H7669	שֶׁ֫בֶר	N:N-M-P	Sheber	Sheber = "breaking"<br>1) a Judaite, son of Caleb by his concubine Maachah and of the family of Hezron
8228	H7670	שִׁבָּרוֹן	H:N-M	breaking	1) destruction, breaking, shattering, crushing
8229	H7671	שְׁבָרִים	N:N--L	Shebarim	Shebarim = "the breaches"<br>1) one of the points in the flight from Ai
8230	H7672	שְׁבַשׁ	A:V	be perplexed	1) to confuse, be perplexed<br>1a) (Ithpael) to be perplexed
8231	H7673a	שָׁבַת	H:V	to cease	1) to cease, desist, rest<br>1a) (Qal)<br>1a1) to cease<br>1a2) to rest, desist (from labour)<br>1b) (Niphal) to cease<br>1c) (Hiphil)<br>1c1) to cause to cease, put an end to<br>1c2) to exterminate, destroy<br>1c3) to cause to desist from<br>1c4) to remove<br>1c5) to cause to fail
8232	H7673b	שָׁבַת	H:V	to keep	1) (Qal) to keep or observe the sabbath
8233	H7674	שֶׁ֫בֶת	H:N-F	cessation	1) cessation, a sitting still<br>1a) meaning dubious
8234	H7675	שֶׁ֫בֶת	H:N-F	seat	1) (Qal) seat, dwelling, place
8235	H7676	שַׁבָּת	H:N	sabbath	1) Sabbath<br>1a) sabbath<br>1b) day of atonement<br>1c) sabbath year<br>1d) week<br>1e) produce (in sabbath year)
8236	H7677	שַׁבָּתוֹן	H:N-M	sabbath observance	1) Sabbath observance, sabbatism<br>1a) of weekly sabbath<br>1b) day of atonement<br>1c) sabbatical year<br>1d) of Feast of Trumpets<br>1e) of the 1st and last days of the Feast of Tabernacles
8237	H7678	שַׁבְּתַי	N:N-M-P	Shabbethai	Shabbethai = "sabbatical"<br>1) a Levite in the time of Ezra and Nehemiah
8238	H7679	שָׂגָא	H:V	to grow great	1) to increase, grow, magnify, grow great<br>1a) (Hiphil)<br>1a1) to make great<br>1a2) to magnify, laud
8239	H7680	שְׂגָא	A:V	to grow great	1) (P'al) to grow great
8240	H7681	שָׁגֵה	N:N-M-P	Shagee	Shage = "erring"<br>1) father of Hannathon the Hararite, one of David's mighty warriors
8241	H7682	שָׂגַב	H:V	to exalt	1) to be high, be inaccessibly high<br>1a) (Qal)<br>1a1) to be (too) high (for capture)<br>1a2) to be high (of prosperity)<br>1b) (Niphal)<br>1b1) to be high<br>1b2) to be set on high, be (safely) set on high<br>1b3) to be exalted (of God)<br>1c) (Piel)<br>1c1) to set on high, set (securely) on high<br>1c2) to exalt, exalt (in effective hostility)<br>1d) (Pual) to be set (securely) on high<br>1e) (Hiphil) to act exaltedly
8242	H7683	שָׁגַג	H:V	to go astray	1) to go astray, err, commit sin or error<br>1a) (Qal)<br>1a1) to err (mentally)<br>1a2) to sin (ignorantly or inadvertently)
8243	H7684	שְׁגָגָה	H:N-F	unintentionally	1) sin, sin of error or inadvertence, inadvertent sin<br>1a) error
8244	H7685a	שָׂגָה	H:V	to grow	1) to grow, increase<br>1a) (Qal) to grow (of plant)
8245	H7685b	שָׂגָה	H:V	to increase	1) to grow, increase<br>1a) (Qal) to grow (great)<br>1b) (Hiphil) to increase
8246	H7686	שָׁגָה	H:V	to wander	1) to go astray, stray, err<br>1a)(Qal)<br>1a1) to err, stray<br>1a2) to swerve, meander, reel, roll, be intoxicated, err (in drunkenness)<br>1a3) to go astray (morally)<br>1a4) to commit sin of ignorance or inadvertence, err (ignorantly)<br>1b) (Hiphil)<br>1b1) to lead astray<br>1b2) to lead astray, mislead (mentally)<br>1b3) to lead astray (morally)
8247	H7687	שְׂגוּב	N:N-M-P	Segub	Segub = "exalted"<br>1) the youngest son of Hiel the Bethelite who rebuilt Jericho<br>2) a Judaite, son of Hezron
8248	H7688	שָׁגַח	H:V	to gaze	1) (Hiphil) to gaze, stare
8249	H7689	שַׂגִּיא	H:A	great	1) great (of God)
8250	H7690	שַׂגִּיא	A:A	greatly	adj<br>1) great, much<br>1a) great<br>1b) much, many<br>adv<br>2) exceedingly
8251	H7691	שְׁגִיאָה	H:N-F	error	1) error
8252	H7692	שִׁגָּיוֹן	N:N-M-T	Shiggaion	1) song?<br>1a) used in title of <ref onclick="bcv(19,7,1)">Ps 7:1</ref><br>1b) meaning doubtful
8253	H7693	שָׁגֵל	H:V	to ravish	1) to violate, ravish<br>1a) (Qal) to violate, ravish<br>1b) (Niphal) to be ravished<br>1c) (Pual) to be ravished
8254	H7694	שֵׁגָל	H:N-F	queen	1) consort, queen, (queen-)consort
8255	H7695	שֵׁגָל	A:N-F	consort	1) king's wife, king's concubine, (royal) consort
8256	H7696	שָׁגַע	H:V	be mad	1) to be mad<br>1a) (Pual)<br>1a1) to be mad<br>1a2) to be maddened (participle)<br>1b) (Hithpael) to show madness
8257	H7697	שִׁגָּעוֹן	H:N-M	madness	1) madness
8258	H7698	שֶׁ֫גֶר	H:N-F	offspring	1) offspring, young or offspring of beasts
8259	H7699a	שַׁד	H:N-M	breast	1) breast, bosom, (female) breast<br>1a) breast (of woman)<br>1b) breast (of animal)<br>1c) breast (of both human and animal)
8260	H7699b	שֹׁד	H:N-M	breast	1) breast, bosom, (female) breast<br>1a) breast (of woman)<br>1b) breast (of animal)<br>1c) breast (of both human and animal)
8261	H7700	שֵׁד	H:N-M	demon	1) demon
8262	H7701	שֹׁד	H:N-M	violence	1) havoc, violence, destruction, devastation, ruin<br>1a) violence, havoc (as social sin)<br>1b) devastation, ruin
8263	H7702	שָׂדַד	H:V	to harrow	1) (Piel) to harrow
8264	H7703	שָׁדַד	H:V	to ruin	1) to deal violently with, despoil, devastate, ruin, destroy, spoil<br>1a) (Qal)<br>1a1) to violently destroy, devastate, despoil, assail<br>1a2) devastator, despoiler (participle) (subst)<br>1b) (Niphal) to be utterly ruined<br>1c) (Piel)<br>1c1) to assault<br>1c2) to devastate<br>1d) (Pual) to be devastated<br>1e) (Poel) to violently destroy<br>1f) (Hophal) to be devastated
8265	H7704a	שָׂדַי	H:N-M	field	1) field, land<br>1a) cultivated field<br>1b) of home of wild beasts<br>1c) plain (opposed to mountain)<br>1d) land (opposed to sea)
8266	H7704b	שָׂדֶה	H:N-M	land	1) field, land<br>1a) open field, country<br>1b) definite portion of ground, field, land<br>1c) land (opposed to sea)
8267	H7705	שִׁדָּה	H:N-F	concubine	1) concubine, wife, harem<br>1a) meaning unknown
8268	H7706	שַׁדַּי	H:N-M	Almighty	1) almighty, most powerful<br>1a) Shaddai, the Almighty (of God)
8269	H7707	שְׁדֵיאוּר	N:N-M-P	Shedeur	Shedeur = "darter of light"<br>1) father of Elizur, chief of the tribe of Reuben at the time of the exodus
8270	H7708	שִׂדִּים	N:N--L	Siddim	Siddim = "field" or "plain"<br>1) valley where the Dead Sea is located
8271	H7709	שְׁדֵמָה	H:N-F	field	1) field
